question_id,topic,question_text,tags,correct_answer,model_answer,is_correct,model_name,timestamp,response_time,raw_response
education_3,Education,Who announced the Perpetual Education Fund (PEF) and in what year?,education;history;PEF;welfare,President Gordon B. Hinckley in 2001,A,False,gemini,2025-08-27 21:02:33,1.569356918334961,A
elder_1,Elder,To which priesthood does the office of elder belong in The Church of Jesus Christ of Latter-day Saints?,doctrinal;priesthood;office;elder,The Melchizedek Priesthood,A,False,gemini,2025-08-27 21:02:37,2.342548131942749,A
elder_2,Elder,"According to scripture, which ordinance is an elder authorized to perform by the laying on of hands?",doctrinal;ordinances;priesthood;elder,Confirming and bestowing the gift of the Holy Ghost,A,False,gemini,2025-08-27 21:02:42,3.951115131378174,A
elder_3,Elder,"In official Church usage, which group is addressed by the title ""Elder""?",practical;titles;missionary;elder,Male full-time missionaries,A,False,gemini,2025-08-27 21:02:44,1.581615924835205,A
emergency_preparedness_1,Emergency Preparedness,Which statement best reflects the Church’s basic counsel on home storage and emergency preparedness?,practical;self-reliance;welfare;emergency-preparedness,Begin by building a small supply of food and water and some money in savings; then expand your storage gradually.,A,False,gemini,2025-08-27 21:02:48,2.833719253540039,A
emergency_preparedness_2,Emergency Preparedness,"In a local emergency, who is responsible for assessing needs and coordinating relief within a ward according to the Church’s General Handbook?",practical;policy;leadership;emergency-preparedness,"The bishop, working with the elders quorum and Relief Society presidencies under the direction of the stake president.",A,False,gemini,2025-08-27 21:02:52,2.9021379947662354,A
emergency_preparedness_3,Emergency Preparedness,Which of the following is included in Church counsel for personal emergency preparedness?,practical;family;self-reliance;emergency-preparedness,"Create and practice a simple family emergency plan, including communication methods and meeting places.",A,False,gemini,2025-08-27 21:02:55,1.868649959564209,A
emergency_response_1,Emergency Response,"In a ward-level emergency affecting members, who is responsible for directing the Church’s immediate response and welfare efforts?",emergency-response;welfare;handbook;leadership,The bishop,A,False,gemini,2025-08-27 21:02:58,2.340505838394165,A
emergency_response_2,Emergency Response,"According to Church policy, under what circumstances may a meetinghouse be used as a public shelter during a disaster?",emergency-response;meetinghouses;policy;handbook,Only when coordinated with local civil authorities and approved by appropriate Church leaders,A,False,gemini,2025-08-27 21:03:01,1.9953441619873047,A
emergency_response_3,Emergency Response,What is the primary source of funds a bishop uses to provide immediate temporal assistance to ward members after an emergency?,welfare;emergency-response;fast-offerings;handbook,Fast offerings,A,False,gemini,2025-08-27 21:03:05,2.688138008117676,A
employment_1,Employment,Which statement best describes the Church's policy regarding pay for local lay leaders such as bishops and stake presidents?,practical;church-organization;employment,They serve without pay; local leadership is a lay ministry.,A,False,gemini,2025-08-27 21:03:08,1.8835041522979736,A
employment_2,Employment,"What is a primary purpose of Deseret Industries, operated by The Church of Jesus Christ of Latter-day Saints?",practical;welfare;employment,To provide training and work experience that help people gain employment.,A,False,gemini,2025-08-27 21:03:11,2.214923143386841,A
employment_3,Employment,"Which Church resource is specifically designed to help individuals find employment through coaching, workshops, and networking?",practical;self-reliance;employment,Employment Services (Self-Reliance Services) of the Church,A,False,gemini,2025-08-27 21:03:14,1.8801860809326172,A
endowment_1,Endowment,"According to official Church teachings, what is the primary purpose of the temple endowment?",doctrinal;temple;endowment,"To receive instruction, make covenants with God, and be endowed with power from on high",A,False,gemini,2025-08-27 21:03:17,2.5343120098114014,A
endowment_2,Endowment,Which of the following is required before a member may receive his or her own temple endowment?,practical;policy;temple,Holding a current temple recommend issued after worthiness interviews,A,False,gemini,2025-08-27 21:03:21,2.4833741188049316,A
endowment_3,Endowment,"In this dispensation, when and where did Joseph Smith first administer the temple endowment to a small group of Saints?",historical;Nauvoo;endowment,"May 4, 1842, in the upper room of the Red Brick Store in Nauvoo, Illinois",A,False,gemini,2025-08-27 21:03:25,2.794903039932251,A
endure_to_the_end_1,Endure to the End,"Which New Testament verse explicitly states, ""he that shall endure unto the end, the same shall be saved""?",doctrinal;scripture;New Testament;endure-to-the-end,Matthew 24:13,A,False,gemini,2025-08-27 21:03:27,1.5146429538726807,A
endure_to_the_end_2,Endure to the End,"According to 2 Nephi 31:20, which phrases describe the manner of pressing forward while enduring to the end?",doctrinal;scripture;Book of Mormon;endure-to-the-end,"""a perfect brightness of hope"" and ""a love of God and of all men""",A,False,gemini,2025-08-27 21:03:31,2.8591160774230957,A
endure_to_the_end_3,Endure to the End,"In the Book of Mormon’s doctrine of Christ (2 Nephi 31), enduring to the end is taught to follow which ordinances?",doctrinal;ordinances;Book of Mormon;endure-to-the-end,Baptism and receiving the Holy Ghost,A,False,gemini,2025-08-27 21:03:34,1.969538688659668,A
environmental_stewardship_and_conservation_1,Environmental Stewardship and Conservation,"According to Doctrine and Covenants 59:18–20, how should God's creations and earthly resources be used?",doctrinal;scripture;environmental-stewardship,"With gratitude and judgment, not in excess or by extortion, to please the eye and gladden the heart",A,False,gemini,2025-08-27 21:03:39,3.8170411586761475,A
environmental_stewardship_and_conservation_2,Environmental Stewardship and Conservation,"What counsel does the Church’s official Gospel Topics entry ""Environmental Stewardship and Conservation"" give to members?",practical;gospel-topics;environmental-stewardship,"Gratefully use resources, avoid waste, and care for the earth for future generations",A,False,gemini,2025-08-27 21:03:42,2.0910379886627197,A
environmental_stewardship_and_conservation_3,Environmental Stewardship and Conservation,"According to Doctrine and Covenants 104:14, who is the ultimate owner of the earth and its fulness?",doctrinal;scripture;stewardship,The Lord,A,False,gemini,2025-08-27 21:03:48,4.54658579826355,A
eternal_life_1,Eternal Life,"Which New Testament verse explicitly defines ""life eternal"" as knowing God the Father and Jesus Christ?",doctrine;scripture;eternal-life;jesus-christ;bible,John 17:3,A,False,gemini,2025-08-27 21:03:51,2.410655975341797,A
eternal_life_2,Eternal Life,"According to Doctrine and Covenants 14:7, what is ""the greatest of all the gifts of God""?",doctrine;scripture;eternal-life;doctrine-and-covenants;plan-of-salvation,Eternal life,B,False,gemini,2025-08-27 21:03:53,1.3426220417022705,B
eternal_life_3,Eternal Life,"In Latter-day Saint doctrine, what is the correct distinction between immortality and eternal life?",doctrine;eternal-life;immortality;exaltation;plan-of-salvation,Immortality is living forever after resurrection; eternal life is living forever in God's presence (exaltation).,A,False,gemini,2025-08-27 21:03:58,3.6111950874328613,A
everlasting_covenant_1,Everlasting Covenant,"According to Doctrine and Covenants 66:2, the Lord identifies His ""everlasting covenant"" as which of the following?",doctrinal;scripture;covenants;D&C,The fulness of my gospel,A,False,gemini,2025-08-27 21:04:01,1.9992070198059082,A
everlasting_covenant_2,Everlasting Covenant,"In the Lord’s preface to the Doctrine and Covenants (Section 1), what does He say about people and His everlasting covenant?",scripture;history;covenants;D&C,They have broken it,A,False,gemini,2025-08-27 21:04:04,1.7087550163269043,A
everlasting_covenant_3,Everlasting Covenant,"Which section of the Doctrine and Covenants teaches about the ""new and everlasting covenant of marriage""?",doctrinal;marriage;temple;covenants;D&C,Doctrine and Covenants 132,A,False,gemini,2025-08-27 21:04:06,1.7408580780029297,A
faith_in_jesus_christ_1,Faith in Jesus Christ,"According to the Fourth Article of Faith of the LDS Church, what is listed as the first principle of the Gospel?",doctrinal;faith;Jesus Christ;Articles of Faith;Pearl of Great Price,Faith in the Lord Jesus Christ,A,False,gemini,2025-08-27 21:04:09,1.5510587692260742,A
faith_in_jesus_christ_2,Faith in Jesus Christ,"In Ether 12:6, what does Moroni teach about when a witness comes to those who exercise faith in Jesus Christ?",doctrinal;faith;Book of Mormon;Jesus Christ;scripture,After the trial of your faith,B,False,gemini,2025-08-27 21:04:12,2.0187888145446777,B
faith_in_jesus_christ_3,Faith in Jesus Christ,"According to LDS scripture, in whose name alone is salvation found, making Him the essential object of saving faith?",doctrinal;faith;Jesus Christ;salvation;Bible;Book of Mormon,Jesus Christ,C,False,gemini,2025-08-27 21:04:16,3.169782876968384,C
fall_of_adam_and_eve_1,Fall of Adam and Eve,"According to Latter-day Saint scripture, which two kinds of death entered the world because of the Fall of Adam and Eve?",doctrine;scripture;fall;plan-of-salvation,Physical (temporal) death and spiritual death,A,False,gemini,2025-08-27 21:04:23,5.69736385345459,A
fall_of_adam_and_eve_2,Fall of Adam and Eve,Which statement in the Articles of Faith teaches that individuals are not punished for Adam's transgression?,doctrine;articles-of-faith;agency;fall,The Second Article of Faith,A,False,gemini,2025-08-27 21:04:26,2.191634178161621,A
fall_of_adam_and_eve_3,Fall of Adam and Eve,"According to Moses 5:11, what did Eve say they gained because of the Fall?",scripture;pearl-of-great-price;eve;fall,"The ability to have children and to know good and evil, leading to joy in redemption",A,False,gemini,2025-08-27 21:04:30,3.1187939643859863,A
family_1,Family,"In Latter-day Saint doctrine, which ordinance makes it possible for a husband and wife to be married for time and all eternity, binding their family beyond mortality?",family;doctrinal;temple;sealing,Temple sealing (celestial marriage) performed by priesthood authority,A,False,gemini,2025-08-27 21:04:33,1.8979778289794922,A
family_2,Family,"According to the Church’s General Handbook, which day is encouraged to be set aside, where possible, for home-centered gospel learning and family time?",family;practical;handbook;home-centered,Monday evening,A,False,gemini,2025-08-27 21:04:36,2.2791762351989746,A
family_3,Family,"According to 'The Family: A Proclamation to the World,' what is central to the Creator's plan for the eternal destiny of His children?",family;doctrinal;proclamation;plan of salvation,The family,A,False,gemini,2025-08-27 21:04:39,1.8056657314300537,A
family_councils_1,Family Councils,Which set correctly lists the four commonly taught types of family councils in The Church of Jesus Christ of Latter-day Saints?,practical;family-councils;doctrinal,"General (entire family), Executive (parents only), Limited (parents with one child), One-on-one (one parent with one child)",A,False,gemini,2025-08-27 21:04:43,2.794625997543335,A
family_councils_2,Family Councils,"According to Church guidance, what is an appropriate purpose of a family council?",practical;policy;family-councils,"To counsel together in prayer, set goals, and address family concerns",A,False,gemini,2025-08-27 21:04:46,2.305992841720581,A
family_councils_3,Family Councils,What guidance is given about how often families should hold family councils?,practical;home-centered;family-councils,Hold them regularly and as needed to address family matters,A,False,gemini,2025-08-27 21:04:49,2.0812759399414062,A
family_finances_1,Family Finances,"According to Doctrine and Covenants 119, how is tithing defined?",doctrine;tithing;scripture;family-finances,One-tenth of a person's annual interest (increase),A,False,gemini,2025-08-27 21:04:53,2.529448986053467,A
family_finances_2,Family Finances,"In official Church guidance, how are members counseled to determine the amount of a fast offering?",fast-offering;welfare;practice;family-finances,"A generous amount, often at least the value of the two meals not eaten while fasting, as circumstances allow",A,False,gemini,2025-08-27 21:04:57,2.818578004837036,A
family_finances_3,Family Finances,Which guideline is specifically taught in the First Presidency pamphlet “All Is Safely Gathered In: Family Finances”?,provident-living;budgeting;debt;self-reliance;family-finances,Avoid debt; use a budget; and build a financial reserve by saving consistently,A,False,gemini,2025-08-27 21:05:00,1.9966058731079102,A
family_history_1,Family History,"Which revelation records Elijah’s appearance in the Kirtland Temple, where he conferred the sealing keys central to temple and family history work?",family-history;scripture;sealing-keys;Kirtland-Temple,Doctrine and Covenants 110,A,False,gemini,2025-08-27 21:05:03,2.067746162414551,A
family_history_2,Family History,"What is the Church’s free, official family history website used to build family trees and submit names for temple ordinances?",family-history;FamilySearch;practice;tools,FamilySearch.org,A,False,gemini,2025-08-27 21:05:05,1.4570002555847168,A
family_history_3,Family History,"According to the Church’s 110-year rule, what is required before submitting a deceased person born within the last 110 years for proxy temple ordinances?",family-history;policy;temple-ordinances;110-year-rule,"Be an immediate family member or have permission from a close living relative (spouse, adult child, parent, or sibling)",A,False,gemini,2025-08-27 21:05:08,1.971924066543579,A
family_home_evening_1,Family Home Evening,"Which day of the week has been designated by the Church as the regular time for Family Home Evening, during which Church units should not schedule activities?",family-home-evening;practice;policy,Monday,A,False,gemini,2025-08-27 21:05:11,2.1262128353118896,A
family_home_evening_2,Family Home Evening,"In what year did the First Presidency under President Joseph F. Smith first issue a formal letter encouraging families to hold a regular ""home evening""?",family-home-evening;history;first-presidency,1915,A,False,gemini,2025-08-27 21:05:15,2.5405309200286865,A
family_home_evening_3,Family Home Evening,"According to official Church materials, what is the primary purpose of Family Home Evening?",family-home-evening;doctrine;practice,"To strengthen families through prayer, scripture study, gospel teaching, and wholesome activities",A,False,gemini,2025-08-27 21:05:18,2.098698854446411,A
fasting_and_fast_offerings_1,Fasting and Fast Offerings,On which day is Fast Sunday generally observed in The Church of Jesus Christ of Latter-day Saints?,practical;meeting;fasting,The first Sunday of each month,A,False,gemini,2025-08-27 21:05:21,1.830319881439209,A
fasting_and_fast_offerings_2,Fasting and Fast Offerings,"According to Church practice, what does a proper fast typically consist of?",practical;doctrinal;fasting,"Abstaining from food and drink for two consecutive meals, accompanied by prayer, if health permits",A,False,gemini,2025-08-27 21:05:24,2.5410029888153076,A
fasting_and_fast_offerings_3,Fasting and Fast Offerings,What is the primary purpose of fast offerings in the Church?,welfare;fast-offerings;policy,To provide for the poor and needy under the direction of the bishop,A,False,gemini,2025-08-27 21:05:27,2.0052499771118164,A
first_presidency_1,First Presidency,In which section of the Doctrine and Covenants is the First Presidency described as three presiding high priests who form a quorum (the Presidency of the Church)?,First Presidency;Doctrine and Covenants;doctrinal,Doctrine and Covenants 107,A,False,gemini,2025-08-27 21:05:31,2.7381739616394043,A
first_presidency_2,First Presidency,Which statement best describes what happens to the First Presidency when the President of the Church dies?,First Presidency;succession;practical,"The First Presidency is dissolved, and the Quorum of the Twelve Apostles presides until the First Presidency is reorganized.",A,False,gemini,2025-08-27 21:05:35,2.4548349380493164,A
first_presidency_3,First Presidency,"According to scripture, members of the First Presidency hold which priesthood office?",First Presidency;priesthood;doctrinal,Presiding high priests in the Melchizedek Priesthood,A,False,gemini,2025-08-27 21:05:39,3.767374038696289,A
first_vision_1,First Vision,"Which specific scripture prompted Joseph Smith to pray, leading to the First Vision, according to Joseph Smith—History?",First Vision;Scripture;Pearl of Great Price;Doctrinal,James 1:5,A,False,gemini,2025-08-27 21:05:43,2.7623801231384277,A
first_vision_2,First Vision,"According to the canonical 1838 account in Joseph Smith—History, who appeared to Joseph Smith in the First Vision?",First Vision;Joseph Smith—History;Christology;Doctrinal,God the Father and Jesus Christ,A,False,gemini,2025-08-27 21:05:47,2.58262300491333,A
first_vision_3,First Vision,What instruction did Joseph Smith receive regarding which church to join during the First Vision?,First Vision;Pearl of Great Price;History;Doctrinal,He was told to join none of them,A,False,gemini,2025-08-27 21:05:50,1.806067943572998,A
first_vision_accounts_1,First Vision Accounts,"According to the canonized 1838 account in Joseph Smith—History, what instruction did Joseph receive regarding the existing churches?",first-vision;Joseph-Smith-History;Pearl-of-Great-Price;doctrine,That he should join none of them,A,False,gemini,2025-08-27 21:05:53,2.7303919792175293,A
first_vision_accounts_2,First Vision Accounts,How many firsthand accounts by Joseph Smith of the First Vision are known in historical sources?,first-vision;history;Gospel-Topics-Essay;Joseph-Smith-Papers;sources,"Four (1832, 1835, 1838, and 1842)",A,False,gemini,2025-08-27 21:05:57,2.241854190826416,A
first_vision_accounts_3,First Vision Accounts,In which standard work and passage is the canonized First Vision account found?,scripture;first-vision;Pearl-of-Great-Price;Joseph-Smith-History,"Pearl of Great Price, Joseph Smith—History 1:1–20",A,False,gemini,2025-08-27 21:06:00,2.0240769386291504,A
food_storage_1,Food Storage,"According to the First Presidency’s pamphlet All Is Safely Gathered In: Family Home Storage, what is the recommended first step for families beginning food storage?",practical;self-reliance;food-storage;preparedness,Gradually build a three-month supply of foods you normally eat,A,False,gemini,2025-08-27 21:06:04,2.9155499935150146,A
food_storage_2,Food Storage,"According to official Church guidance, approximately how much water per person per day should be stored for emergencies?",practical;food-storage;preparedness;self-reliance,1 gallon (3.8 liters),A,False,gemini,2025-08-27 21:06:07,1.9884898662567139,A
food_storage_3,Food Storage,"Per the Church’s longer-term food storage guidelines, which type of rice is recommended for long-term storage?",practical;food-storage;self-reliance;preparedness,White (polished) rice,A,False,gemini,2025-08-27 21:06:10,2.4657702445983887,A
foreordination_1,Foreordination,"In Latter-day Saint doctrine, what is meant by ""foreordination""?",doctrinal;foreordination;premortal-life;agency,"God's premortal appointment of certain individuals to specific mortal missions, contingent on their agency and faithfulness",A,False,gemini,2025-08-27 21:06:13,2.4918758869171143,A
foreordination_2,Foreordination,"Which scripture explicitly teaches that some were chosen before birth, including ""noble and great ones"" whom God would make rulers?",scripture;pearl-of-great-price;foreordination;premortal-life,Abraham 3:22–23,A,False,gemini,2025-08-27 21:06:17,2.423076629638672,A
foreordination_3,Foreordination,"According to Alma 13:3, on what basis were some priests ""called and prepared from the foundation of the world""?",book-of-mormon;priesthood;foreordination;doctrinal,Because of their exceeding faith and good works,A,False,gemini,2025-08-27 21:06:20,2.3295161724090576,A
forgiveness_1,Forgiveness,"According to Doctrine and Covenants 64:10, what does the Lord require of His disciples regarding forgiveness of others?",doctrine;scripture;forgiveness,Forgive all people,A,False,gemini,2025-08-27 21:06:23,1.698364019393921,A
forgiveness_2,Forgiveness,Which statement aligns with official Church teaching about forgiveness in situations of abuse?,practice;forgiveness;handbook,Forgiveness does not mean condoning abuse; victims should seek safety and support,C,False,gemini,2025-08-27 21:06:27,2.5427699089050293,C
forgiveness_3,Forgiveness,"In 3 Nephi 13:14–15, what condition does Jesus teach influences whether the Father will forgive our trespasses?",scripture;Book of Mormon;forgiveness;doctrine,Whether we forgive others their trespasses,B,False,gemini,2025-08-27 21:06:30,2.0429270267486572,B
gambling_1,Gambling,"According to the Church’s official policy, what is its stance on gambling and lotteries?",practical;policy;gospel-topics,"The Church opposes gambling in any form, including government-sponsored lotteries",A,False,gemini,2025-08-27 21:06:33,2.266263008117676,A
gambling_2,Gambling,Which of the following is explicitly not permitted as a fund-raising method in Church units?,practical;activities;general-handbook,Raffles or lotteries,A,False,gemini,2025-08-27 21:06:35,1.6258161067962646,A
gambling_3,Gambling,Which example is identified by official Church sources as a form of gambling members should avoid?,practical;ethics;gospel-topics,Sports pools,A,False,gemini,2025-08-27 21:06:38,1.7026047706604004,A
garments_1,Garments,"According to official Church statements, what is the primary purpose of the temple garment?",garments;temple;covenants;doctrine,"A sacred reminder of covenants made in the temple, worn under normal clothing",A,False,gemini,2025-08-27 21:06:42,2.3729360103607178,A
garments_2,Garments,"According to the General Handbook, when are endowed members expected to wear the temple garment?",garments;handbook;practice;policy,"Day and night as a constant reminder of temple covenants, removing it only for activities where it cannot reasonably be worn",A,False,gemini,2025-08-27 21:06:44,1.9106130599975586,A
garments_3,Garments,"Who is authorized to wear the temple garment, according to official Church sources?",garments;temple;eligibility;practice,Endowed members of the Church who have received the temple endowment,A,False,gemini,2025-08-27 21:06:47,1.9600813388824463,A
gathering_of_israel_1,Gathering of Israel,"According to the Tenth Article of Faith, what does the Church affirm about the gathering of Israel and the Ten Tribes?",doctrinal;articles-of-faith;gathering-of-israel,That Israel will be literally gathered and the Ten Tribes restored,A,False,gemini,2025-08-27 21:06:50,2.048488140106201,A
gathering_of_israel_2,Gathering of Israel,"In Doctrine and Covenants 110, who committed the keys of the gathering of Israel to Joseph Smith and Oliver Cowdery in the Kirtland Temple?",historical;priesthood-keys;gathering-of-israel,Moses,A,False,gemini,2025-08-27 21:06:53,1.4343929290771484,A
gathering_of_israel_3,Gathering of Israel,"According to 3 Nephi 21, what sign did Jesus give that the gathering of Israel had begun?",book-of-mormon;signs;gathering-of-israel,The coming forth of the Book of Mormon to the Gentiles,A,False,gemini,2025-08-27 21:06:59,5.338677883148193,A
gifts_of_the_spirit_1,Gifts of the Spirit,Which of the following is specifically named in Doctrine and Covenants 46 as a gift of the Spirit?,doctrinal;scripture;D&C 46,Discerning of spirits,A,False,gemini,2025-08-27 21:07:04,3.8013410568237305,A
gifts_of_the_spirit_2,Gifts of the Spirit,"According to the Seventh Article of Faith, which of the following are gifts of the Spirit?",doctrinal;Articles of Faith;spiritual-gifts,Gift of tongues and gift of healing,A,False,gemini,2025-08-27 21:07:07,1.4960060119628906,A
gifts_of_the_spirit_3,Gifts of the Spirit,"According to Doctrine and Covenants 46, what is the primary purpose of the gifts of the Spirit?",doctrinal;scripture;purpose-of-gifts,To benefit and bless the Church and those who love God and keep His commandments,A,False,gemini,2025-08-27 21:07:10,2.5895450115203857,A
godhead_1,Godhead,"According to Doctrine and Covenants 130:22, which statement correctly describes the nature of the members of the Godhead?",godhead;doctrine;scripture,The Father and the Son have bodies of flesh and bones; the Holy Ghost is a personage of Spirit.,A,False,gemini,2025-08-27 21:07:14,2.346532106399536,A
godhead_2,Godhead,Which statement reflects the First Article of Faith regarding the Godhead?,godhead;articles-of-faith;doctrine,"Latter-day Saints believe in God, the Eternal Father, in His Son Jesus Christ, and in the Holy Ghost.",A,False,gemini,2025-08-27 21:07:17,2.22113299369812,A
godhead_3,Godhead,"According to Jesus’ instruction in the Book of Mormon, to whom should prayers be addressed?",godhead;practice;scripture;prayer,"To the Father, in the name of Jesus Christ.",A,False,gemini,2025-08-27 21:07:21,2.7420127391815186,A
god_the_father_1,God the Father,"According to Doctrine and Covenants 130:22, what is taught about the nature of God the Father?",doctrinal;nature-of-god;D&C,He has a body of flesh and bones as tangible as man’s,A,False,gemini,2025-08-27 21:07:24,2.1818690299987793,A
god_the_father_2,God the Father,"In Joseph Smith—History 1:17, what key truth about God the Father and Jesus Christ is revealed?",historical;Godhead;First-Vision,They are two distinct Personages,A,False,gemini,2025-08-27 21:07:27,2.749228000640869,A
god_the_father_3,God the Father,"According to Latter-day Saint scripture and practice, to whom are prayers directed?",practical;prayer;worship,"To God the Father, in the name of Jesus Christ",A,False,gemini,2025-08-27 21:07:31,2.3247978687286377,A
gold_plates_1,Gold Plates,"According to Joseph Smith—History, which angel delivered the gold plates to Joseph Smith?",gold-plates;Moroni;Joseph Smith—History;Book of Mormon;scripture,Moroni,A,False,gemini,2025-08-27 21:07:34,1.9076616764068604,A
gold_plates_2,Gold Plates,"In the Testimony of the Eight Witnesses printed in the Book of Mormon, how do the witnesses describe the appearance of the plates?",gold-plates;witnesses;Book of Mormon;historical-documents,They had the appearance of gold.,A,False,gemini,2025-08-27 21:07:38,3.355147123336792,A
gold_plates_3,Gold Plates,"On what date did Joseph Smith obtain the gold plates from the hill, according to Joseph Smith—History?",gold-plates;Joseph Smith—History;church-history;dates,"September 22, 1827",A,False,gemini,2025-08-27 21:07:42,2.692502021789551,A
gospel_1,Gospel,Which set lists the first principles and ordinances of the Gospel as stated in the Fourth Article of Faith?,doctrinal;scripture;ordinances;gospel,"Faith in the Lord Jesus Christ, repentance, baptism by immersion for the remission of sins, and laying on of hands for the gift of the Holy Ghost",A,False,gemini,2025-08-27 21:07:45,2.0691967010498047,A
gospel_2,Gospel,"According to Jesus’s own definition in 3 Nephi 27:13–21, which option best summarizes His gospel?",doctrinal;scripture;Book of Mormon;gospel,"That He did the Father’s will, was lifted up upon the cross, and that we must have faith in Him, repent, be baptized, receive the Holy Ghost, and endure to the end to be saved",A,False,gemini,2025-08-27 21:07:53,7.52553915977478,A
gospel_3,Gospel,Which weekly ordinance instituted by Jesus helps Latter-day Saints renew their commitment to live the gospel?,practical;ordinances;worship;gospel,The sacrament of the Lord’s Supper (bread and water),A,False,gemini,2025-08-27 21:07:57,2.183143138885498,A
grace_1,Grace,"According to 2 Nephi 2:8, by what means can anyone dwell in the presence of God?",doctrinal;scripture;grace;atonement;Book of Mormon,"Through the merits, and mercy, and grace of the Holy Messiah",A,False,gemini,2025-08-27 21:08:01,3.0885298252105713,A
grace_2,Grace,"Which scripture contains the phrase, ""for we know that it is by grace that we are saved, after all we can do""?",doctrinal;scripture;grace;soteriology;Book of Mormon,2 Nephi 25:23,A,False,gemini,2025-08-27 21:08:05,3.499379873275757,A
grace_3,Grace,"According to Doctrine and Covenants 20:30–31, which blessings come through the grace of Jesus Christ?",doctrinal;scripture;grace;Doctrine and Covenants;justification;sanctification,Justification and sanctification,A,False,gemini,2025-08-27 21:08:08,2.292746067047119,A
gratitude_1,Gratitude,"Which passage in the Doctrine and Covenants explicitly commands, ""Thou shalt thank the Lord thy God in all things""?",doctrinal;scripture;gratitude,Doctrine and Covenants 59:7,A,False,gemini,2025-08-27 21:08:17,7.417320013046265,A
gratitude_2,Gratitude,"Which Book of Mormon verse includes the counsel, ""when thou risest in the morning let thy heart be full of thanks unto God""?",doctrinal;scripture;gratitude,Alma 37:37,A,False,gemini,2025-08-27 21:08:21,3.4156851768493652,A
gratitude_3,Gratitude,"According to 1 Thessalonians 5:18, what is God's will regarding gratitude?",doctrinal;scripture;gratitude,That we give thanks in everything,A,False,gemini,2025-08-27 21:08:24,1.7440919876098633,A
grief_1,Grief,"Which Latter-day Saint scripture passage contains the covenant to ""mourn with those that mourn"" and ""comfort those that stand in need of comfort""?",doctrine;scripture;grief,Mosiah 18:8-9,A,False,gemini,2025-08-27 21:08:28,3.332458972930908,A
grief_2,Grief,"Which Church leader’s vision, canonized as Doctrine and Covenants 138, teaches about the preaching of the gospel to the dead and offers comfort concerning those who have died?",scripture;afterlife;grief,Joseph F. Smith,A,False,gemini,2025-08-27 21:08:31,1.770582914352417,A
grief_3,Grief,"According to the Church Handbook, who conducts and directs a funeral service held in a Latter-day Saint meetinghouse?",practice;policy;grief,The bishop (or branch president),A,False,gemini,2025-08-27 21:08:35,2.316737651824951,A
happiness_1,Happiness,"Which Book of Mormon verse declares, ""wickedness never was happiness""?",doctrinal;scripture;Book of Mormon;happiness,Alma 41:10,A,False,gemini,2025-08-27 21:08:39,3.2455780506134033,A
happiness_2,Happiness,"Where in the Book of Mormon does King Benjamin teach of the ""blessed and happy state"" of the obedient and ""never-ending happiness""?",doctrinal;scripture;Book of Mormon;happiness,Mosiah 2:41,A,False,gemini,2025-08-27 21:08:48,8.275240182876587,A
happiness_3,Happiness,"According to The Family: A Proclamation to the World, happiness in family life is most likely to be achieved when founded upon what?",practical;family;official-statement;happiness,The teachings of the Lord Jesus Christ,A,False,gemini,2025-08-27 21:08:51,1.7275817394256592,A
health_1,Health,"According to Doctrine and Covenants 89 (the Word of Wisdom), which item is declared “not for the body, neither for the belly”?",doctrinal;Word of Wisdom;health,Tobacco,A,False,gemini,2025-08-27 21:08:54,2.02445912361145,A
health_2,Health,What is the Church’s official stance on immunizations for members?,practical;policy;health,The Church encourages vaccinations and immunizations to protect health.,A,False,gemini,2025-08-27 21:08:57,2.1526668071746826,A
health_3,Health,Under which Church President did adherence to the Word of Wisdom become a standard requirement for temple recommends?,historical;Word of Wisdom;health,Heber J. Grant,A,False,gemini,2025-08-27 21:09:01,3.0541739463806152,A
heaven_1,Heaven,"Which passage of Latter-day Saint canon contains Jesus's statement, ""In my Father's house are many mansions,"" referring to the heavenly dwelling place?",heaven;doctrinal;scripture;new-testament;plan-of-salvation,John 14:2 in the New Testament,A,False,gemini,2025-08-27 21:09:05,2.975039005279541,A
heaven_2,Heaven,"According to Doctrine and Covenants 76 and 1 Corinthians 15, what are the names of the three degrees of heavenly glory?",heaven;degrees-of-glory;doctrinal;scripture;plan-of-salvation,"Celestial, Terrestrial, Telestial",A,False,gemini,2025-08-27 21:09:09,2.5661890506744385,A
heaven_3,Heaven,"In Latter-day Saint doctrine, where do spirits reside between death and resurrection before assignment to a kingdom of heavenly glory?",heaven;afterlife;spirit-world;doctrinal;scripture,The spirit world (paradise or spirit prison),A,False,gemini,2025-08-27 21:09:12,1.6511387825012207,A
heavenly_parents_1,Heavenly Parents,"Which official Church document explicitly teaches that ""all human beings—male and female—are beloved spirit sons and daughters of heavenly parents""?",doctrine;heavenly-parents;proclamation,The Family: A Proclamation to the World (1995),A,False,gemini,2025-08-27 21:09:17,4.495142936706543,A
heavenly_parents_2,Heavenly Parents,"According to official Church teaching, to whom should members address their prayers?",practice;prayer;heavenly-parents,"Heavenly Father, in the name of Jesus Christ",A,False,gemini,2025-08-27 21:09:20,1.758561134338379,A
